Gene name	Gene stable ID	Gene type
FP103005.3	ENSDARG00000103569	lincRNA
serinc4	ENSDARG00000044815	protein_coding
hoxb7a	ENSDARG00000056030	protein_coding
pimr119	ENSDARG00000102969	protein_coding
BX957333.2	ENSDARG00000096101	lincRNA
prpf8	ENSDARG00000026180	protein_coding
zgc:92518	ENSDARG00000016343	protein_coding
ergic1	ENSDARG00000100047	protein_coding
btbd17b	ENSDARG00000102472	protein_coding
si:ch211-132f19.7	ENSDARG00000043141	protein_coding
si:ch73-212j7.3	ENSDARG00000058835	protein_coding
si:dkey-80c24.1	ENSDARG00000070692	protein_coding
CR385026.2	ENSDARG00000097922	lincRNA
BX950184.1	ENSDARG00000093030	processed_transcript
perp	ENSDARG00000063572	protein_coding
card14	ENSDARG00000103485	protein_coding
stambpa	ENSDARG00000054501	protein_coding
lims2	ENSDARG00000014976	protein_coding
CU855889.1	ENSDARG00000102104	antisense
fgfr1bl	ENSDARG00000104015	protein_coding
zdhhc12a	ENSDARG00000076632	protein_coding
myhz1.2	ENSDARG00000067995	protein_coding
usp39	ENSDARG00000041908	protein_coding
si:dkey-108k21.14	ENSDARG00000110841	protein_coding
si:dkey-21c1.1	ENSDARG00000096725	protein_coding
poglut1	ENSDARG00000053463	protein_coding
zgc:112234	ENSDARG00000111934	protein_coding
rictorb	ENSDARG00000002020	protein_coding
pimr4	ENSDARG00000111303	protein_coding
si:dkey-24c2.9	ENSDARG00000038979	protein_coding
nup153	ENSDARG00000099972	protein_coding
tepsin	ENSDARG00000071406	protein_coding
CR626944.2	ENSDARG00000097794	antisense
spen	ENSDARG00000074245	protein_coding
trak1a	ENSDARG00000041304	protein_coding
ak5l	ENSDARG00000017739	protein_coding
zgc:195001	ENSDARG00000070484	protein_coding
lsm14ab	ENSDARG00000100553	protein_coding
si:ch1073-314i13.4	ENSDARG00000074266	protein_coding
igsf5a	ENSDARG00000087983	protein_coding
pfkmb	ENSDARG00000060797	protein_coding
si:dkey-261p22.1	ENSDARG00000087518	protein_coding
si:ch73-103b2.1	ENSDARG00000099867	protein_coding
adcy8	ENSDARG00000031783	protein_coding
zgc:162396	ENSDARG00000069549	protein_coding
ube2d2	ENSDARG00000043484	protein_coding
cep55l	ENSDARG00000102349	protein_coding
mrpl10	ENSDARG00000045091	protein_coding
afp4	ENSDARG00000041490	protein_coding
rad21l1	ENSDARG00000022493	protein_coding
si:ch211-102c2.7	ENSDARG00000091872	protein_coding
avpr1aa	ENSDARG00000077083	protein_coding
RANBP2	ENSDARG00000093125	protein_coding
b3gat2	ENSDARG00000030733	protein_coding
si:zfos-1714f5.3	ENSDARG00000097314	protein_coding
dhrs9	ENSDARG00000019260	protein_coding
sowahd	ENSDARG00000087152	protein_coding
phykpl	ENSDARG00000040566	protein_coding
zgc:153896	ENSDARG00000003977	protein_coding
lrrc61	ENSDARG00000077357	protein_coding
BX005286.1	ENSDARG00000098509	processed_transcript
CR381700.1	ENSDARG00000102174	lincRNA
klf6a	ENSDARG00000029072	protein_coding
hhla2a.2	ENSDARG00000004763	protein_coding
si:zfos-2326c3.2	ENSDARG00000098680	protein_coding
si:ch73-196l6.5	ENSDARG00000062502	protein_coding
BX005024.2	ENSDARG00000095661	processed_transcript
hoxd9a	ENSDARG00000059274	protein_coding
zgc:112038	ENSDARG00000046140	protein_coding
sf3b4	ENSDARG00000018574	protein_coding
ntf3	ENSDARG00000059043	protein_coding
si:dkey-63d15.12	ENSDARG00000075480	protein_coding
BX649628.1	ENSDARG00000097348	lincRNA
CR388373.2	ENSDARG00000095139	lincRNA
igsf21b	ENSDARG00000056084	protein_coding
BX890562.2	ENSDARG00000093924	lincRNA
pogza	ENSDARG00000054778	protein_coding
si:dkey-250k15.4	ENSDARG00000092169	protein_coding
car15	ENSDARG00000060829	protein_coding
osbpl7	ENSDARG00000012981	protein_coding
cabp5b	ENSDARG00000028485	protein_coding
usp7	ENSDARG00000073710	protein_coding
nos1apa	ENSDARG00000078725	protein_coding
abcb11b	ENSDARG00000070078	protein_coding
CR354556.3	ENSDARG00000094460	processed_transcript
cpo	ENSDARG00000077688	protein_coding
nr4a2a	ENSDARG00000017007	protein_coding
scube2	ENSDARG00000037362	protein_coding
si:dkey-178k16.1	ENSDARG00000076364	protein_coding
BX088707.1	ENSDARG00000101935	antisense
BX901881.1	ENSDARG00000078963	processed_pseudogene
si:dkey-23i12.5	ENSDARG00000103682	processed_transcript
otx2b	ENSDARG00000011235	protein_coding
BX469918.1	ENSDARG00000096161	processed_transcript
rnf220a	ENSDARG00000060929	protein_coding
pimr28	ENSDARG00000096880	protein_coding
BX324213.1	ENSDARG00000093873	processed_transcript
mcm6l	ENSDARG00000033231	protein_coding
prdm11	ENSDARG00000074468	protein_coding
asb13b	ENSDARG00000089833	protein_coding
flnca	ENSDARG00000018566	protein_coding
CR388369.1	ENSDARG00000097060	antisense
crfb1	ENSDARG00000068681	protein_coding
zgc:174972	ENSDARG00000087933	protein_coding
ehf	ENSDARG00000052115	protein_coding
si:dkeyp-72a4.1	ENSDARG00000093985	protein_coding
si:dkey-238i5.2	ENSDARG00000101613	protein_coding
babam1	ENSDARG00000077526	protein_coding
mknk1	ENSDARG00000018411	protein_coding
creb3l3a	ENSDARG00000056226	protein_coding
si:dkey-33m11.7	ENSDARG00000055011	protein_coding
CU928046.1	ENSDARG00000099772	lincRNA
lsm5	ENSDARG00000071573	protein_coding
nedd9	ENSDARG00000089878	protein_coding
rorca	ENSDARG00000057231	protein_coding
med15	ENSDARG00000014292	protein_coding
ablim2	ENSDARG00000055223	protein_coding
ctbs	ENSDARG00000100002	polymorphic_pseudogene
tnfaip8l3	ENSDARG00000088709	protein_coding
BX322647.1	ENSDARG00000094318	processed_transcript
ftr85	ENSDARG00000034707	protein_coding
myh11b	ENSDARG00000100972	protein_coding
rnf111	ENSDARG00000078802	protein_coding
celf5a	ENSDARG00000071375	protein_coding
castor2	ENSDARG00000018985	protein_coding
CR352243.2	ENSDARG00000097729	antisense
abhd11	ENSDARG00000069501	protein_coding
slc7a3b	ENSDARG00000061566	protein_coding
hmgn6	ENSDARG00000087636	protein_coding
grm3	ENSDARG00000031712	protein_coding
gna15.4	ENSDARG00000071416	protein_coding
aadacl4	ENSDARG00000044802	protein_coding
rhol	ENSDARG00000070666	protein_coding
BX936323.1	ENSDARG00000093136	processed_transcript
SPSB2	ENSDARG00000088985	protein_coding
kctd13	ENSDARG00000044769	protein_coding
si:dkey-253d23.9	ENSDARG00000074820	protein_coding
si:dkey-14k9.3	ENSDARG00000045595	protein_coding
ccdc153	ENSDARG00000077161	protein_coding
si:ch211-133l5.8	ENSDARG00000027676	protein_coding
lnx2a	ENSDARG00000029177	protein_coding
si:dkey-147f3.8	ENSDARG00000092166	protein_coding
myha	ENSDARG00000095930	protein_coding
rasal2	ENSDARG00000036257	protein_coding
kcnj11l	ENSDARG00000031438	protein_coding
p3h2	ENSDARG00000103026	protein_coding
csrp3	ENSDARG00000101706	protein_coding
tmed4	ENSDARG00000024954	protein_coding
parp12b	ENSDARG00000057974	protein_coding
dicer1	ENSDARG00000001129	protein_coding
gps2	ENSDARG00000035558	protein_coding
asb15b	ENSDARG00000045863	protein_coding
si:ch211-51i16.1	ENSDARG00000111323	protein_coding
grin2aa	ENSDARG00000034493	protein_coding
fnip1	ENSDARG00000102171	protein_coding
tysnd1	ENSDARG00000074895	protein_coding
pimr6	ENSDARG00000115519	protein_coding
psma6l	ENSDARG00000043899	protein_coding
zc3h3	ENSDARG00000090751	protein_coding
jade3	ENSDARG00000019614	protein_coding
si:dkeyp-3f10.14	ENSDARG00000055467	protein_coding
runx3	ENSDARG00000052826	protein_coding
nol12	ENSDARG00000038027	protein_coding
msi2a	ENSDARG00000033901	protein_coding
ncl	ENSDARG00000002710	protein_coding
CT027582.2	ENSDARG00000097817	sense_intronic
or137-9	ENSDARG00000105681	protein_coding
rab33a	ENSDARG00000057394	protein_coding
exosc5	ENSDARG00000040557	protein_coding
si:ch73-367f21.6	ENSDARG00000089953	protein_coding
slc1a2a	ENSDARG00000052138	protein_coding
cdhr5b	ENSDARG00000098791	protein_coding
shisa9a	ENSDARG00000045145	protein_coding
lbx2	ENSDARG00000025131	protein_coding
tpra	ENSDARG00000103004	protein_coding
BX950217.1	ENSDARG00000097967	lincRNA
rgs7bpb	ENSDARG00000016742	protein_coding
pimr40	ENSDARG00000097837	protein_coding
BX005484.1	ENSDARG00000097167	lincRNA
tomm20a	ENSDARG00000090656	protein_coding
fshb	ENSDARG00000010841	protein_coding
tbx2b	ENSDARG00000006120	protein_coding
cts12	ENSDARG00000042753	protein_coding
zgc:92287	ENSDARG00000040161	protein_coding
rag2	ENSDARG00000052121	protein_coding
cyp2x8	ENSDARG00000043997	protein_coding
negaly6	ENSDARG00000089123	protein_coding
AL627305.3	ENSDARG00000102019	processed_transcript
arhgap45b	ENSDARG00000062049	protein_coding
crygm3	ENSDARG00000078189	protein_coding
kcnd3	ENSDARG00000056101	protein_coding
zte38	ENSDARG00000037056	protein_coding
CR792454.1	ENSDARG00000094980	antisense
armc9	ENSDARG00000087299	protein_coding
CR382327.1	ENSDARG00000088739	unprocessed_pseudogene
si:dkey-261j15.2	ENSDARG00000096411	protein_coding
zgc:113229	ENSDARG00000037398	protein_coding
ywhabl	ENSDARG00000040287	protein_coding
CU207354.2	ENSDARG00000098068	lincRNA
trim107	ENSDARG00000079884	protein_coding
atp2a1l	ENSDARG00000035458	protein_coding
chrna4b	ENSDARG00000070724	protein_coding
selenot2	ENSDARG00000023220	protein_coding
si:zfos-1056e6.1	ENSDARG00000101651	protein_coding
mmd2b	ENSDARG00000089090	protein_coding
rpl26	ENSDARG00000102317	protein_coding
CR376776.1	ENSDARG00000097860	antisense
kcnn1a	ENSDARG00000091306	protein_coding
zgc:165604	ENSDARG00000021241	protein_coding
mbip	ENSDARG00000019364	protein_coding
skp1	ENSDARG00000003151	protein_coding
kiaa1549la	ENSDARG00000062477	protein_coding
si:dkey-60d5.3	ENSDARG00000097088	protein_coding
si:ch73-129a22.11	ENSDARG00000109615	protein_coding
galnt13	ENSDARG00000099227	protein_coding
grn2	ENSDARG00000088641	protein_coding
si:dkey-23f9.13	ENSDARG00000088552	protein_coding
dnajb12a	ENSDARG00000039363	protein_coding
pld7	ENSDARG00000061845	protein_coding
ifit8	ENSDARG00000057173	protein_coding
si:ch211-184m13.4	ENSDARG00000079522	protein_coding
si:ch73-367j5.3	ENSDARG00000105564	protein_coding
dexi	ENSDARG00000055474	protein_coding
si:ch211-156p11.1	ENSDARG00000098754	protein_coding
tle2b	ENSDARG00000008767	protein_coding
pimr160	ENSDARG00000115473	protein_coding
si:ch1073-268j14.1	ENSDARG00000099437	protein_coding
si:dkey-27j5.10	ENSDARG00000096534	protein_coding
slc12a10.3	ENSDARG00000055253	protein_coding
grp	ENSDARG00000043074	protein_coding
gemin4	ENSDARG00000041252	protein_coding
si:dkey-32e6.6	ENSDARG00000070857	protein_coding
BX324177.5	ENSDARG00000104394	lincRNA
si:dkey-20i20.8	ENSDARG00000071714	protein_coding
inab	ENSDARG00000053248	protein_coding
tacr1b	ENSDARG00000102900	protein_coding
st13	ENSDARG00000021973	protein_coding
stag3	ENSDARG00000104388	protein_coding
commd2	ENSDARG00000003373	protein_coding
si:dkey-1k23.3	ENSDARG00000105422	protein_coding
CU915827.1	ENSDARG00000096564	transcribed_unprocessed_pseudogene
alkbh2	ENSDARG00000059856	protein_coding
C11H6orf120	ENSDARG00000017337	protein_coding
fras1	ENSDARG00000054619	protein_coding
casd1	ENSDARG00000023900	protein_coding
fabp6	ENSDARG00000044566	protein_coding
tecrl2a	ENSDARG00000089485	protein_coding
stra6	ENSDARG00000051874	protein_coding
grinaa	ENSDARG00000101317	protein_coding
si:dkey-16p21.7	ENSDARG00000077545	protein_coding
mapk12b	ENSDARG00000006409	protein_coding
glula	ENSDARG00000099776	protein_coding
CR936459.1	ENSDARG00000089471	processed_transcript
vps35l	ENSDARG00000020041	protein_coding
tspan9a	ENSDARG00000025299	protein_coding
si:ch211-157j23.3	ENSDARG00000095333	protein_coding
map7d1b	ENSDARG00000104701	protein_coding
fam228a	ENSDARG00000042936	protein_coding
pwwp2a	ENSDARG00000075526	protein_coding
klhdc10	ENSDARG00000007764	protein_coding
dera	ENSDARG00000005897	protein_coding
AL645792.2	ENSDARG00000103788	processed_transcript
abcb10	ENSDARG00000061591	protein_coding
si:dkey-220f10.4	ENSDARG00000062902	protein_coding
AL935300.1	ENSDARG00000094367	antisense
prkacab	ENSDARG00000016809	protein_coding
si:dkey-27d5.9	ENSDARG00000116576	protein_coding
ttc32	ENSDARG00000069241	protein_coding
BX005419.1	ENSDARG00000093616	processed_transcript
or106-2	ENSDARG00000103685	protein_coding
or106-4	ENSDARG00000102614	protein_coding
zdhhc1	ENSDARG00000077546	protein_coding
CR847851.1	ENSDARG00000071905	processed_transcript
thumpd2	ENSDARG00000093070	protein_coding
ttc38	ENSDARG00000042188	protein_coding
BX537166.1	ENSDARG00000092295	processed_transcript
pimr152	ENSDARG00000094866	protein_coding
cngb3.2	ENSDARG00000101368	protein_coding
sult3st2	ENSDARG00000093619	protein_coding
nt5c1aa	ENSDARG00000035883	protein_coding
nitr10a	ENSDARG00000087920	protein_coding
sytl4	ENSDARG00000102433	protein_coding
atp5if1b	ENSDARG00000044092	protein_coding
srpx2	ENSDARG00000034559	protein_coding
zcchc24	ENSDARG00000078026	protein_coding
rfx1a	ENSDARG00000005883	protein_coding
trmt11	ENSDARG00000040033	protein_coding
eif1ad	ENSDARG00000016280	protein_coding
coq6	ENSDARG00000060380	protein_coding
zgc:154055	ENSDARG00000103924	protein_coding
gnl3	ENSDARG00000006219	protein_coding
rasal1b	ENSDARG00000041515	protein_coding
or108-3	ENSDARG00000043142	protein_coding
odf2a	ENSDARG00000028900	protein_coding
CR792439.1	ENSDARG00000097853	antisense
ctbp2a	ENSDARG00000044062	protein_coding
si:dkey-27d5.10	ENSDARG00000094196	protein_coding
si:dkeyp-113d7.10	ENSDARG00000092359	protein_coding
eya2	ENSDARG00000018984	protein_coding
zgc:136963	ENSDARG00000086603	protein_coding
hpcal4	ENSDARG00000070491	protein_coding
zgc:103755	ENSDARG00000104663	protein_coding
st14a	ENSDARG00000061173	protein_coding
baxa	ENSDARG00000089129	protein_coding
scn1ba	ENSDARG00000060222	protein_coding
CR847947.1	ENSDARG00000099001	lincRNA
si:ch211-140m22.7	ENSDARG00000077967	protein_coding
usp30	ENSDARG00000056842	protein_coding
tpma	ENSDARG00000033683	protein_coding
BX120006.2	ENSDARG00000097200	antisense
dhh	ENSDARG00000037062	protein_coding
si:dkey-15h8.10	ENSDARG00000104142	protein_coding
si:dkey-56m15.8	ENSDARG00000098426	protein_coding
htr1fb	ENSDARG00000053580	protein_coding
badb	ENSDARG00000054937	protein_coding
	ENSDARG00000105209	protein_coding
prcc	ENSDARG00000063252	protein_coding
pcmt	ENSDARG00000015201	protein_coding
ARF5	ENSDARG00000113899	protein_coding
CT954240.1	ENSDARG00000097742	antisense
si:ch211-114l13.1	ENSDARG00000093323	protein_coding
BX936342.1	ENSDARG00000097621	antisense
si:ch211-106h11.3	ENSDARG00000027360	protein_coding
BX681417.4	ENSDARG00000109933	TR_J_gene
si:dkey-165a24.10	ENSDARG00000105545	protein_coding
stx1b	ENSDARG00000000503	protein_coding
hint3	ENSDARG00000074286	protein_coding
eif4g2b	ENSDARG00000057167	protein_coding
zmat4b	ENSDARG00000061419	protein_coding
si:ch211-168f7.5	ENSDARG00000088195	protein_coding
tcp11l2	ENSDARG00000027316	protein_coding
si:dkey-188g12.1	ENSDARG00000076896	protein_coding
ensaa	ENSDARG00000036944	protein_coding
kcnc2	ENSDARG00000057468	protein_coding
l1camb	ENSDARG00000015025	protein_coding
dbnla	ENSDARG00000008170	protein_coding
zgc:64189	ENSDARG00000033501	protein_coding
AL929586.1	ENSDARG00000098634	antisense
oprd1a	ENSDARG00000041660	protein_coding
irf10	ENSDARG00000027658	protein_coding
hist1h2a4	ENSDARG00000051736	protein_coding
calhm3	ENSDARG00000079602	protein_coding
hsd3b2	ENSDARG00000019747	protein_coding
mical3a	ENSDARG00000021979	protein_coding
diabloa	ENSDARG00000104172	protein_coding
	ENSDARG00000105612	protein_coding
si:dkey-161l11.76	ENSDARG00000099394	TR_J_gene
abcg4b	ENSDARG00000078068	protein_coding
clcn1b	ENSDARG00000012269	protein_coding
dachc	ENSDARG00000003142	protein_coding
si:dkey-76k16.6	ENSDARG00000077481	protein_coding
prf1.7	ENSDARG00000109428	protein_coding
zgc:136872	ENSDARG00000008553	protein_coding
pias1b	ENSDARG00000062445	protein_coding
tuba8l4	ENSDARG00000006260	protein_coding
ppp6r3	ENSDARG00000013379	protein_coding
znf1107	ENSDARG00000113564	protein_coding
lrrc58a	ENSDARG00000076773	protein_coding
fnbp1l	ENSDARG00000020131	protein_coding
rp1l1b	ENSDARG00000088377	protein_coding
pnp4b	ENSDARG00000029230	protein_coding
tcf7l1a	ENSDARG00000038159	protein_coding
rnaseh2c	ENSDARG00000089637	protein_coding
si:ch211-113a14.11	ENSDARG00000086591	protein_coding
fbxo40.1	ENSDARG00000069775	protein_coding
si:ch211-255g12.6	ENSDARG00000094310	protein_coding
scp2b	ENSDARG00000102356	protein_coding
cox4i1	ENSDARG00000032970	protein_coding
CU137680.1	ENSDARG00000097541	lincRNA
nox5	ENSDARG00000079773	protein_coding
si:ch211-223g7.2	ENSDARG00000103265	protein_coding
ruvbl1	ENSDARG00000002591	protein_coding
zgc:152791	ENSDARG00000039243	protein_coding
MYORG	ENSDARG00000104260	protein_coding
zgc:55558	ENSDARG00000013161	protein_coding
taf4a	ENSDARG00000068192	protein_coding
si:ch73-109d9.2	ENSDARG00000103871	protein_coding
cacna1fa	ENSDARG00000010933	protein_coding
pdlim3a	ENSDARG00000011023	protein_coding
tssc4	ENSDARG00000036144	protein_coding
dock11	ENSDARG00000062485	protein_coding
si:dkey-125e8.3	ENSDARG00000097459	protein_coding
cog2	ENSDARG00000004037	protein_coding
psmc4	ENSDARG00000027099	protein_coding
si:ch73-196i15.5	ENSDARG00000094914	protein_coding
slc30a4	ENSDARG00000007180	protein_coding
fgf14	ENSDARG00000040982	protein_coding
ptk7a	ENSDARG00000011863	protein_coding
acot21	ENSDARG00000042513	protein_coding
dnajc6	ENSDARG00000079891	protein_coding
nf2a	ENSDARG00000020204	protein_coding
zfr	ENSDARG00000027109	protein_coding
fhdc4	ENSDARG00000086261	protein_coding
pimr132	ENSDARG00000069276	protein_coding
BX957333.1	ENSDARG00000096066	lincRNA
notum2	ENSDARG00000088411	protein_coding
si:dkey-105h12.2	ENSDARG00000041685	protein_coding
fthl27	ENSDARG00000031776	protein_coding
CU137680.2	ENSDARG00000097957	processed_transcript
CR626907.3	ENSDARG00000097504	unprocessed_pseudogene
bmp6	ENSDARG00000015686	protein_coding
pla2g1b	ENSDARG00000009153	protein_coding
kcnj2b	ENSDARG00000104389	protein_coding
znf827	ENSDARG00000076171	protein_coding
rgs1	ENSDARG00000089077	protein_coding
zgc:113983	ENSDARG00000068941	protein_coding
si:dkey-62k3.5	ENSDARG00000090975	protein_coding
gpatch1	ENSDARG00000033418	protein_coding
si:dkey-194e6.1	ENSDARG00000041644	protein_coding
havcr1	ENSDARG00000040178	protein_coding
glulb	ENSDARG00000100003	protein_coding
CR677617.1	ENSDARG00000093492	processed_transcript
si:ch211-102c2.4	ENSDARG00000079387	protein_coding
FP102892.1	ENSDARG00000097286	antisense
BX510928.1	ENSDARG00000094703	processed_transcript
BX936303.1	ENSDARG00000103105	processed_transcript
col8a1a	ENSDARG00000077403	protein_coding
si:dkey-27c15.3	ENSDARG00000056847	protein_coding
tapbp.1	ENSDARG00000079402	protein_coding
pkp1a	ENSDARG00000090598	protein_coding
si:ch1073-188e1.1	ENSDARG00000074085	protein_coding
btbd10a	ENSDARG00000062674	protein_coding
pimr17	ENSDARG00000116090	protein_coding
ptpn21	ENSDARG00000062248	protein_coding
si:dkey-1b17.2	ENSDARG00000101998	protein_coding
daxx	ENSDARG00000000729	protein_coding
si:ch211-156l18.8	ENSDARG00000102310	protein_coding
si:ch73-265h17.1	ENSDARG00000010183	protein_coding
slc25a16	ENSDARG00000057287	protein_coding
si:dkey-28d5.10	ENSDARG00000093876	protein_coding
ube2z	ENSDARG00000029215	protein_coding
mylk3	ENSDARG00000076348	protein_coding
rgs5a	ENSDARG00000002644	protein_coding
cxcr4a	ENSDARG00000057633	protein_coding
dscama	ENSDARG00000024865	protein_coding
pop4	ENSDARG00000101472	protein_coding
gtf3c6	ENSDARG00000043301	protein_coding
map3k15	ENSDARG00000013310	protein_coding
mis18bp1	ENSDARG00000042563	protein_coding
agtr2	ENSDARG00000035552	protein_coding
slc5a6b	ENSDARG00000014599	protein_coding
ndrg4	ENSDARG00000103937	protein_coding
chuk	ENSDARG00000011662	protein_coding
si:dkey-21c1.8	ENSDARG00000100121	protein_coding
exoc6	ENSDARG00000020521	protein_coding
gstt2	ENSDARG00000095464	protein_coding
mlf2	ENSDARG00000034616	protein_coding
vsig8b	ENSDARG00000013685	protein_coding
scpp7	ENSDARG00000074132	protein_coding
dsc2l	ENSDARG00000039677	protein_coding
si:dkey-49n23.1	ENSDARG00000040920	protein_coding
cep83	ENSDARG00000101236	protein_coding
vtg7	ENSDARG00000092419	protein_coding
si:ch211-1o7.2	ENSDARG00000098445	protein_coding
pargl	ENSDARG00000101719	protein_coding
si:ch211-153f2.7	ENSDARG00000104929	protein_coding
ceacam1	ENSDARG00000041119	protein_coding
si:dkey-25o1.7	ENSDARG00000093570	protein_coding
si:dkey-247i3.5	ENSDARG00000096186	protein_coding
CT027772.2	ENSDARG00000093819	processed_transcript
si:dkey-220o5.5	ENSDARG00000099211	protein_coding
